eventid	latitude	longitude
362553	38.15	-85.29
370181	38.96	-83.21
360328	31.03	-83.19
371436	41.83	-98.6
373906	33.31	-80.36
366728	36.58	-83.68
370183	43.54	-93.75
366416	30.27	-92.62
362791	35.69	-84.13
369430	38.86	-84.23
367954	29.25	-98.76
359384	37.83	-86.78
359388	38.66	-85.32
373982	38.08	-87.85
374189	37.33	-89.5
374197	37.95	-89.18
365282	41.19	-93.67
359918	38.54	-85.29
359079	37.48	-86.16
373425	41.72	-97.6
366420	29.68	-91.31
366423	29.88	-92.1
360508	43.71	-84.57
359390	38.52	-85.88
359713	37.56	-89.52
359690	37.63	-89.05
359697	37.77	-88.38
365575	37.4	-90.53
360696	39.58	-97.98
362955	42.4	-83.96
359916	38.61	-85.58
359080	37.56	-85.77
365951	31.42	-89.25
374045	35.17	-85.01
366424	29.95	-92.09
359915	38.61	-85.57
372674	35.5	-84.94
372675	35.05	-85.54
359081	37.56	-85.73
359082	37.13	-85.68
359076	37.12	-85.08
366764	46.38	-96.61
361724	37.87	-83.37
366096	31.73	-89.33
367960	36.29	-85.49
360701	41.55	-98.61
373102	35.58	-94.45
373108	36.09	-94.14
362964	43.13	-83.43
374127	36.63	-82.22
366546	39.77	-98.04
368123	36.1	-87.12
369180	38.6	-84.89
369352	38.69	-84.17
372686	35.05	-85.54
359077	37.12	-84.98
396962	31.19	-86.14
396963	31.2	-86.14
409167	31.9	-88.28
409095	31.11	-86.05
371786	40.77	-87.69
409004	36.32	-94.21
414466	30.71	-89.15
403860	41.94	-70.57
400669	42.06	-77.13
400686	42.03	-75.76
379209	27.04	-81.36
379585	27.27	-81.44
380272	27.96	-81.68
380273	27.95	-81.68
380274	27.7	-82.74
380275	28.7	-82.47
380487	28.24	-82.72
400696	41.78	-75.87
400179	30.16	-93.06
398193	43.51	-103.59
400682	42.11	-76.69
400715	41.01	-75.9
380488	27.88	-82.84
383446	29.1	-90.19
400672	42.12	-77.02
400069	41.78	-76.8
400671	42.1	-76.92
488208	35.08	-94.11
400178	30.19	-93.15
413276	30.54	-89.48
364196	36.64	-93.32
408714	35.04	-77.46
407353	41.16	-80.7
400292	42.91	-91
411059	36.74	-88.66
357492	31.74	-90.22
392869	31.18	-90.21
411919	39.17	-84.14
402175	39.61	-90.04
408864	34.69	-91.32
411119	31.99	-88.5
409415	27.94	-82.43
410421	39.8	-76.26
407633	29.34	-97.07
411120	32.24	-88.53
410069	30.37	-89.08
410072	30.34	-88.55
410073	30.36	-88.75
374012	37.75	-87.91
411034	35.61	-77.82
412633	44.85	-93.17
412723	45.08	-92.96
416448	35.49	-86.49
416450	36.17	-86.09
416449	36.01	-86.14
408638	41.15	-71.57
365649	40.75	-95.82
406688	40.19	-80.14
387851	39.2	-104.2
415886	38.45	-89.54
406689	40.37	-79.86
404822	37.67	-106.35
414693	18.28	-66.88
412516	44.91	-93.12
412950	39.88	-75.1
407815	42.1	-76.55
412632	44.75	-93.3
410756	30.4	-96.96
414613	36.45	-90.59
413984	36.41	-90.65
409680	40.9	-89.15
412200	39.1	-75.56
415067	34.44	-78.44
414612	28.62	-96.64
415016	34.33	-78.58
415028	34.41	-78.47
396491	37.69	-77.29
368695	37.91	-83.61
368666	38.14	-83.78
381495	44.54	-93.81
368739	37.71	-83.26
368754	37.76	-82.94
368706	37.91	-83.48
400156	43.19	-75.48
395562	27.63	-80.5
396968	30.99	-85.51
391456	26.27	-81.79
395199	44.81	-94
393342	43.1	-103.83
396438	28.27	-81.22
381494	44.54	-93.81
413057	33.86	-89.84
413042	33.97	-90.7
413061	32.99	-90.66
413060	32.99	-90.7
413064	32.95	-90.51
413066	32.88	-90.12
416518	32.96	-90.61
412029	32.44	-89.45
412030	32.41	-89.32
412031	32.37	-90.43
412025	32.74	-89.72
412027	32.75	-89.51
412032	32.66	-89.07
356571	36.99	-87.18
374135	30.34	-90.94
355504	34.52	-91.91
366421	37.55	-97.35
395374	39.75	-77.75
361028	32.23	-83.8
413987	36.09	-90.21
366559	45.77	-95.59
380489	28.15	-82.37
371650	39.98	-88.44
368708	37.2	-84.21
423948	30.57	-91.2
415077	34.38	-78.95
376307	40.34	-97.79
365914	31.64	-91.03
460451	39.08	-77.32
470256	39.63	-76.18
462912	40.69	-80.94
439870	40.07	-101.46
460384	27.72	-82.73
428700	30.65	-91.2
449258	43.28	-123.42
459070	40.36	-83.18
444288	34.37	-94.5
454190	41.73	-88.89
460439	38.1	-77.54
465516	34.72	-82.42
460443	38.28	-76.74
460447	38.4	-76.54
455298	36.04	-94.54
452529	39.07	-89.73
455301	36.2	-94.57
455302	36.32	-93.93
464772	37.52	-99.5
446496	30.04	-90.27
469097	28.02	-82.67
480243	30.34	-93.44
480352	30.42	-93.24
480357	30.75	-92.43
480359	30.28	-92.59
473344	39.94	-81.59
440393	32.49	-94.15
449088	38.84	-76.81
457324	41.29	-87.91
440394	32.46	-94.06
440396	32.45	-93.96
444497	36.86	-92.01
444681	33.51	-83.75
444682	33.53	-83.68
473613	39.52	-76.27
482450	38.42	-89.45
459932	40.48	-104.74
427862	31.93	-94.59
461831	41.5	-81.47
480993	37.1	-88.88
427863	31.92	-94.53
480990	37.12	-88.5
482620	38.43	-88.17
482622	38.43	-88.15
482623	38.42	-88.15
482624	38.28	-88.76
482625	38.49	-87.92
482626	38.37	-88.53
483896	39.94	-87.9
483775	40.62	-89.57
485058	40.13	-87.46
483894	40.35	-87.93
483895	39.83	-88.27
483766	40.58	-89.66
484469	34.15	-90.77
483772	40.58	-89.65
485065	34.52	-90.09
485067	34.55	-90.03
485057	40.1	-87.53
480965	37.7	-87.94
480967	37.73	-87.76
488383	34.74	-89.74
480992	37.12	-88.21
451535	35.73	-97.14
483781	40.75	-89.35
483782	39.4	-89.08
422560	33.65	-91.74
422562	34.5	-92.1
486103	41.19	-83.71
482833	40.21	-86.03
480994	37.15	-87.49
428696	36.28	-87.07
482840	40.22	-86.01
464409	34.08	-84.52
480995	37.16	-87.27
451537	35.28	-97.63
483783	38.85	-88.09
483784	39.07	-88.81
482731	40.17	-86.96
485895	40.5	-87.08
464404	34.27	-84.56
462582	35.98	-78.39
483785	39.75	-88.6
480968	37.15	-87.91
481178	33.53	-91.33
453682	35.49	-98.1
483786	39.78	-88.47
483864	39.84	-88.33
483887	39.88	-88.19
482737	40.29	-86.81
482746	40.3	-86.95
486099	41.62	-83.48
480991	37.12	-88.44
465049	35.41	-97.55
453691	35.49	-97.85
483893	40.24	-88.17
429858	36.16	-97.46
482755	40.3	-86.92
480997	37.02	-89.73
483178	39.97	-82.53
451505	35.25	-97.3
451506	35.31	-97.14
486100	41.47	-83.22
486098	41.54	-83.57
486122	41.25	-83.6
480989	37.12	-88.64
481172	34.43	-92.19
482768	40.46	-86.13
422661	31.31	-84.35
422667	31.64	-84.16
480996	37.61	-89.66
440000	29.79	-81.43
461545	41.98	-72.52
462109	41.72	-72.41
423332	32.7	-95.55
434389	29.75	-84.89
429772	32.96	-82.16
451381	34.81	-77.41
419554	32.2	-93.57
442970	45.75	-122.45
435103	31.33	-93.11
435001	31.63	-88.54
419555	32.24	-93.53
434815	33.84	-88.35
465041	35.6	-98.23
433334	35.58	-78.25
437865	34.31	-80.91
432157	37.07	-84.6
455297	35.98	-94.61
450156	41.44	-98.37
459693	39.46	-76.45
436335	42.25	-75.45
451690	41.37	-91.35
450685	40.91	-97.64
455564	42.1	-71.1
455314	36.02	-95.77
453102	29.55	-98.35
453086	29.34	-98.12
436340	42.26	-75.42
455776	32.86	-100.45
456097	36.6	-95.67
450585	39.82	-99.58
450326	39.86	-98.54
456967	41.68	-77.99
457050	37.79	-95.07
442445	35.55	-96.62
460434	38.2	-77.66
443081	42.83	-84.03
443079	42.85	-83.77
455319	36.03	-95.76
450296	40.37	-98.01
450689	40.55	-98.04
448900	42.87	-91.22
458964	40.72	-84.68
458969	40.5	-84.3
457229	35.62	-89.7
455827	46.67	-103.66
448010	34.18	-89.91
450683	40.8	-97.59
443082	42.81	-84.32
443084	42.83	-84.18
452864	44.94	-87.86
451363	30.02	-93.17
443080	43.07	-83.72
456879	42.86	-83.93
457170	43.27	-101.91
455289	36.55	-95.81
459735	38.22	-76.76
455327	36.96	-95.83
470255	38.7	-76.9
459018	34.91	-91.14
455296	35.94	-94.73
457425	42.05	-77.55
444342	34.89	-91.17
469925	26.09	-80.17
455166	44.66	-91.2
472671	42.08	-96.39
470482	48.35	-105.61
469101	27.52	-82.6
462224	38.69	-90.75
469906	26.24	-80.09
454589	37.21	-93.27
428321	35.77	-87.65
471107	43.32	-77.72
468211	33.41	-85.28
462311	41.45	-91.08
459296	47.3	-95.91
459297	47.32	-95.55
462380	41.56	-89.34
471127	35.96	-95.42
471045	26.4	-80.08
455772	31.83	-98.79
460280	40.54	-81.26
460275	40.63	-81.45
460282	40.49	-81.11
455321	35.84	-93.75
461134	46.91	-101.26
465044	35.19	-97.45
450890	42.17	-90.15
464466	33.97	-84.38
465027	35.45	-97.67
464416	34.08	-84.52
463052	35.74	-83.18
462919	40.67	-80.91
461038	41.7	-89.56
462861	40.51	-80.95
462152	27.74	-82.71
462147	27.03	-82.41
462423	38.75	-90.49
458417	42.73	-102.19
458577	26.78	-80.25
462127	27.33	-82.16
461512	45.33	-92.99
453690	35.5	-98.12
464145	39.19	-93.49
459096	40.11	-79.01
448676	42.61	-94.05
453816	35.41	-97.46
453285	34.6	-97.93
449154	33.94	-78.25
453567	29.24	-89.99
461537	41.9	-72.65
453289	34.45	-96.28
453826	35.34	-97.61
462143	27.71	-82.35
453001	35.79	-83.34
452171	36.85	-87.93
454115	35.45	-97.7
462370	41.43	-90.01
461893	29.33	-99.73
428698	36.08	-87.22
428673	35.74	-86.7
428690	36.48	-86.81
428699	36.09	-87.17
428674	36.46	-86.34
428954	36.28	-86.33
475776	42.51	-96.58
476118	42.56	-95.79
424825	36.59	-88.43
424828	36.68	-87.56
424830	36.73	-87.48
432103	36.44	-86.91
428956	36.3	-86.27
428676	36.4	-86.34
424832	37.06	-87.05
481314	37.33	-85.4
428957	36.31	-86.25
428677	36.22	-86.55
481315	38.46	-84.38
428261	34.4	-84.9
428958	36.33	-86.2
422663	35.63	-94.47
422603	36.3	-93.7
427859	31.97	-94.76
428268	34.82	-84.43
428678	36.33	-86.55
428269	34.85	-84.39
428679	35.93	-86.86
430757	37.06	-84.61
424803	37.84	-88.62
428669	35.84	-86.08
424060	33.59	-91.02
459669	44.42	-87.77
424853	37.18	-89.77
424854	37.33	-89.73
424168	33.68	-90.8
428692	36.53	-86.63
428683	36.21	-86.77
478640	43.3	-85.81
478639	43.26	-85.87
428685	36.36	-86.77
451691	41.45	-90.72
428670	36.55	-85.92
428124	31.32	-93.98
428694	35.88	-87.12
428671	36.49	-86.15
424161	32.73	-91.57
428695	36.33	-86.92
428672	35.74	-86.7
428687	36.36	-86.73
432079	36.51	-86.72
428701	30.71	-91.08
437864	33.65	-82.46
421962	37.94	-86.1
463806	35.37	-89.5
421967	38.61	-86.61
485390	40.43	-86.63
436288	35.97	-95.85
436279	35.97	-95.84
436298	36.12	-95.52
436300	36.25	-95.29
437145	26.51	-80.08
436297	36.1	-95.53
436299	36.15	-95.5
436304	36.49	-94.78
429927	29.68	-90.56
438010	36.69	-90.32
421958	37.44	-85.27
429938	29.57	-90.7
423511	34.23	-87.11
432784	34.43	-101.22
434173	33.82	-91.68
434172	36.01	-92.1
444534	38.76	-90.43
421959	37.03	-86.24
422000	37.07	-86.14
434571	31.35	-89.15
438011	36.8	-90.13
443359	32.99	-98.81
436984	33.14	-84.68
434609	31.53	-88.67
444568	34.45	-83.93
444612	34.46	-83.92
436982	33.1	-84.52
435030	31.54	-88.16
435032	31.59	-88.06
433413	31.28	-89.47
421955	38.12	-85.91
485368	40.35	-86.83
435035	31.62	-87.85
444574	33.68	-85.31
444584	33.99	-85
432804	31.47	-90.01
432823	31.11	-89.92
437184	31.21	-89.66
433414	31.32	-89.35
437484	30.71	-94.87
431373	31.45	-89.86
431378	31.57	-89.59
485371	40.41	-86.69
439511	36.55	-88.73
439512	36.61	-88.65
441630	36.83	-94.62
439513	36.86	-88.52
445194	33.29	-84.76
432339	35.43	-94.81
432342	35.81	-95.3
432343	35.81	-95.29
455273	36.42	-96.08
444340	34.44	-92.58
444341	34.82	-91.26
445196	33.47	-84.04
444613	34.47	-83.91
483341	32.16	-90.77
444337	34.45	-93.8
444338	34.79	-92.81
435326	30.51	-88.15
445642	34.21	-93.57
443361	33.8	-97.93
455300	35.07	-94.59
455293	36.81	-94.77
439571	34.27	-86.11
441608	37.39	-93.97
441628	37.52	-94.42
441626	38.33	-92.87
444335	34.47	-93.32
444336	34.28	-94.3
451186	38.71	-93.39
441623	37.65	-93.83
440269	32.57	-91.2
439749	32.93	-88.64
443090	32.41	-97.75
443355	31.5	-98.15
443362	31.68	-98.49
441619	37.17	-94.28
444334	34.41	-94.46
443345	32.64	-97.81
444307	33.33	-80.59
440271	32.94	-91.06
441168	40.46	-88.32
456343	30.68	-93.47
446499	30.3	-91.11
453558	41.9	-80.13
453088	40.02	-87.6
450019	41.26	-88.39
443091	31.66	-98.58
443198	33.81	-97.88
449842	34.19	-87.12
449849	32.53	-85.74
436302	36.38	-95.08
443676	34.95	-86.88
451904	38.45	-87.1
450025	24.64	-81.35
443199	32.77	-98.07
443200	33.85	-97.68
444303	34.62	-94.37
446456	34.58	-98.56
440277	33.07	-90.74
443203	32.75	-98.03
443201	33.43	-97.89
444329	34.28	-93.49
444330	34.29	-93.48
444331	34.34	-93.44
444332	34.38	-93.41
444333	34.6	-93.26
449087	38.3	-78.49
460239	41.28	-83.87
443675	34.76	-86.97
453552	41.92	-80.3
443340	32.72	-97.94
443342	33.41	-97.67
446473	34.17	-98.98
439905	33.04	-91.97
443349	32.57	-97.68
428334	33.27	-82.61
439748	32.64	-88.87
445880	42.85	-74.19
444304	34.6	-93.83
443350	32.36	-97.63
443351	32.35	-97.62
443352	32.56	-97.66
443357	32.31	-97.3
440819	41.59	-94.07
446497	30.01	-90.2
455283	36.49	-95.9
443358	32.33	-96.63
444349	33.84	-97.59
440822	41.85	-93.67
440823	41.86	-93.59
435731	30.28	-89.89
455290	36.81	-94.85
440576	34.2	-86.11
454341	33.7	-79.01
454339	33.65	-79.04
444339	34.89	-92.39
484471	34.45	-90.42
428260	34.34	-84.95
428684	30.28	-91.21
482730	40.08	-86.38
484082	40.56	-87.15
478227	37.16	-86.9
422504	37.28	-88.37
484084	40.97	-87.12
484929	44.87	-84.69
426457	40.05	-122.14
427844	30.27	-91.9
424852	36.76	-90.26
484024	40.93	-89.04
490824	33.55	-91.24
446146	42.88	-93.68
446148	42.85	-93.6
446149	42.82	-93.47
446150	42.79	-93.33
446151	42.78	-93.23
484879	42.79	-93.29
422620	37.84	-93.88
422623	37.98	-93.61
484025	40.98	-88.93
430076	30.26	-91.83
422648	38.02	-93.48
484027	41.24	-88.3
484032	41.41	-87.93
483368	33.51	-91.36
427843	29.95	-91.78
429179	27.94	-82.46
485071	40.38	-86.28
484068	40.52	-87.67
421949	38.12	-85.91
431498	31.59	-88.53
485095	40.33	-86.39
482009	38.54	-87.61
484142	36.59	-86.69
484143	36.59	-86.52
483158	36.73	-88.32
480008	34.72	-76.76
485110	40.12	-87.25
482727	38.64	-87.22
484074	40.76	-87.3
486276	33.56	-91.23
485111	40.21	-87.09
482728	38.87	-86.51
424851	36.69	-90.76
485112	40.21	-87.08
482729	40.02	-86.53
484079	40.78	-87.27
484035	41.3	-87.55
484464	34.91	-90.56
461878	44.3	-88.46
473962	31.55	-91.17
473963	31.4	-91.29
477720	40.18	-84.03
428331	35.43	-87.78
483702	32.64	-92.38
480652	37.32	-89.27
480654	37.32	-89.22
462305	44.24	-88.16
477819	39.88	-83
473967	32.2	-89.79
478905	40.4	-111.76
481697	30.74	-94.5
459591	44.38	-88.77
459592	44.37	-88.74
477818	39.89	-84.19
477532	33.93	-78.28
473968	32.15	-89.45
472670	42.13	-97.08
477104	36.73	-89.85
477093	36.73	-90.03
459677	44.35	-88.84
481699	30.7	-94.02
459710	44.31	-87.89
451693	41.43	-90.73
459700	44.35	-88.19
481698	30.79	-94.2
481708	30.09	-85.19
461834	44.35	-88.42
473054	36.26	-80.38
461837	44.31	-88.19
473960	33.82	-90.63
481110	29.52	-81.31
476160	42.6	-95.36
481316	38.3	-84.25
443434	34.38	-100.99
477106	37.61	-88.71
480659	37.33	-88.97
477072	36.98	-88.52
480242	30.84	-93.98
480241	30.04	-93.87
480007	34.7	-76.77
477109	36.94	-89.1
480399	18.33	-67.19
473041	47.08	-122.36
477111	36.95	-88.82
477112	36.96	-88.94
477113	36.94	-88.71
480246	35.75	-90.38
477114	37	-88.35
477070	36.81	-89.63
477076	37.25	-89.95
428332	35.51	-87.54
465663	33.94	-101.9
477087	36.63	-90.47
477089	36.7	-90.27
477098	37.28	-89.71
477108	36.92	-89.22
445621	36.71	-86.92
477075	37.03	-88.54
445622	36.71	-86.75
477077	36.59	-90.74
480325	30.16	-93.3
477100	37.3	-89.51
477105	37.61	-88.83
468441	30.35	-81.51
460435	38.18	-77.18
468818	36.51	-79.08
428320	35.97	-87.8
462331	40.87	-82.17
428668	35.49	-86.09
428322	35.72	-86.67
465232	41.27	-82.86
472233	39.68	-74.27
473474	42.74	-83.98
473475	42.53	-83.83
468581	41.18	-82.84
468580	41.14	-82.94
475901	43.9	-103.59
434170	35.49	-92.57
463141	34.19	-79.71
443356	32.26	-97.5
472071	30.47	-86.43
460783	40.75	-86.11
464245	44.97	-91.23
474336	40.81	-81.8
472106	30.39	-86.99
434171	35.75	-92.28
468896	41.24	-83.28
476181	42.22	-96.26
459751	39.26	-76.59
453073	39.86	-88.99
484030	41.29	-88.25
443360	33	-98.78
460027	40.9	-80.4
445391	37.91	-82.72
455326	36.62	-96.6
456863	44.04	-91.55
453439	39.58	-88.41
440821	41.67	-93.91
443087	42.9	-83.57
546479	35.46	-87.65
451572	35.3	-97.61
428702	30.81	-89.5
441641	36.63	-93.58
439514	36.87	-88.49
422601	36.02	-94.06
431412	31.68	-91.55
452988	36.13	-83.63
472741	43.7	-89.48
450327	39.85	-98.5
457435	45.22	-123.19
443354	31.51	-98.14
520288	38.96	-77.7
543875	34.83	-77.9
539935	42.24	-71.8
532956	33.43	-80.4
543175	33.73	-94.23
531385	38.82	-100.56
543906	41.17	-81.4
543907	41.19	-81.38
543908	41.2	-81.3
546284	36.5	-87.3
508483	46.86	-122.26
543909	41.34	-81.19
540903	37.16	-93.68
540907	36.5	-93.39
537556	32.15	-93.58
546254	35.86	-87.39
543196	32.44	-92.28
543118	32.77	-95.05
552175	31.23	-89.83
526078	34.03	-88.82
510331	39.97	-96.05
552705	31.7	-89.22
496343	34.33	-84.53
495581	31.43	-83.58
549156	30.73	-90.48
552504	31.41	-89.55
552505	31.42	-89.54
552506	32	-88.49
534177	41.25	-81.97
545626	31.83	-89.62
545631	32.37	-90.73
553342	34.31	-77.92
547863	30.82	-83.28
548993	31.55	-88
548895	31.61	-86.75
548897	31.44	-88.15
548896	31.74	-86.43
511111	39.7	-104.81
501900	40.3	-82.97
501833	39.89	-84.41
546759	39.73	-82.63
548020	30.39	-94.78
544005	30.4	-90.92
547725	30.4	-85.07
547728	30.53	-84.87
490197	34.49	-85.68
511837	33.7	-105.38
514046	31.77	-88.94
514053	31.76	-88.76
547887	30.68	-94.26
547888	30.86	-93.98
547716	30.7	-85.02
501736	33.02	-94.97
506127	35.59	-78.69
506130	35.65	-78.63
517945	39.68	-83.85
515456	35.95	-78.93
556824	38.11	-76.9
511995	30.4	-93.18
511998	30.37	-92.5
501491	35.28	-78.26
499431	30.69	-92.39
508379	33.53	-88.3
508278	33.29	-88.73
520841	42.99	-84.91
520842	43.02	-84.65
533230	47.63	-96.44
516099	32.37	-89.46
515239	30.06	-92.83
521581	42.85	-113.05
508389	32.33	-89.73
516102	32.38	-89.28
516115	32.41	-89.11
519638	41.35	-82.03
520531	43.6	-97.06
519639	41.09	-81.86
508149	33.4	-89.66
528941	29.8	-95.48
516904	41.11	-79.3
516468	43.18	-95.81
516472	42.87	-96.73
533809	41.07	-79.01
508285	33.3	-88.63
516084	33.44	-88.41
537077	39.4	-78.19
525393	28.32	-97.28
522849	34.61	-84.55
508289	33.37	-88.54
516624	31.74	-89.09
516089	32.67	-89.42
508375	32.51	-90.19
533582	39.53	-80.06
516125	32.43	-88.92
508376	32.59	-90.1
508377	33.49	-88.39
508268	32.28	-90.87
531592	41.19	-87.41
517654	41.82	-93.06
533105	41.27	-90.67
528939	30.13	-94.93
514453	40.02	-78.42
530937	41.23	-81.83
528790	39.19	-83.66
514013	41.89	-97.33
514043	42.09	-96.94
513108	45.32	-95.56
517238	44.93	-91.77
530614	44.71	-104.57
531670	44.37	-83.82
514022	42.09	-96.93
514393	42.56	-97.31
538950	34.56	-92.03
539597	34.54	-92.01
541929	38.37	-88.76
517655	41.52	-94.27
531493	41.19	-87.53
531593	41.19	-87.28
514399	42.48	-97.06
531661	37.3	-87.02
539781	34.04	-92.96
524574	41.72	-92.97
530902	41.59	-88.95
531594	41.22	-87.13
514395	42.54	-97.26
514397	42.51	-97.05
526589	42.3	-92.59
530903	41.48	-88.58
533808	41.09	-78.99
531479	41.26	-87.72
531482	41.19	-87.64
529456	30.87	-98.09
533743	40.15	-82.06
541928	38.44	-88.92
531480	41.25	-87.74
516316	41.46	-94.47
516317	42.21	-92.53
514026	41.97	-97.04
514014	41.95	-97.14
525397	41.4	-93.92
526790	42.16	-93.26
516318	41.4	-93.95
514042	41.98	-97.02
514015	42.03	-97.02
529029	38.77	-84.93
532304	37.01	-94.12
531494	41.26	-87.49
517788	41.73	-99.06
539170	36.84	-75.98
526801	42.21	-93.13
526796	42.18	-93.23
526807	42.17	-93.14
531491	41.26	-87.55
530615	44.57	-104.62
530653	44.05	-105.69
530905	41.63	-88.18
538949	34.53	-92.12
538952	34.63	-91.56
538088	43.78	-75.58
526808	42.21	-93.05
526839	41.39	-93.74
517520	42.63	-92.88
531478	41.26	-87.78
514044	42.13	-96.87
541972	36.95	-90.11
533565	41.2	-80.33
514401	42.5	-97.04
518050	42.81	-92.33
517645	42.33	-92.64
539608	34.58	-94.39
531590	41.28	-87.47
517646	42.29	-92.55
531485	41.27	-87.57
531674	37.72	-87.52
535097	42.4	-71.02
541974	37.12	-90.04
541978	37.24	-89.94
542334	37.04	-90.04
535427	41.24	-82
533032	29.38	-94.91
539218	38.38	-84.36
535429	41.27	-81.76
539217	38.29	-84.63
540505	30.78	-85.36
540507	30.02	-84.98
541784	36.83	-88.35
535622	48.7	-96.38
535602	48.86	-97.02
535430	41.02	-80.83
541785	36.85	-87.59
537138	37.29	-76.07
533372	46.5	-96.27
539505	42.77	-82.84
517413	44.11	-94.37
526776	35.96	-77.2
526757	34.81	-78.01
539219	38.46	-84.6
522638	44.81	-92.81
517378	44.63	-95.99
538581	36.9	-106.81
544975	35.55	-82.07
543173	33.66	-94.23
532297	37.03	-94.45
544187	30.14	-82.28
538978	36.84	-85.2
544953	37.45	-81.22
545775	39.65	-88.96
545776	39.82	-88.88
545772	39.63	-88.96
540312	42.7	-83.19
503717	38.34	-76.49
506191	37.93	-94.71
539166	37.6	-81.2
544377	45.23	-84.55
543201	32.49	-92.24
544378	44.76	-84.77
544375	44.81	-85.02
544374	44.91	-84.51
539215	38.2	-84.26
539211	38.46	-85.46
542327	34.47	-112.41
532520	45.8	-93.98
540210	34.73	-87.7
532610	42.1	-76.71
545155	46.13	-122.95
533721	40.62	-95.99
532611	42.14	-75.36
493108	31.25	-89.77
508184	36.5	-89.03
508188	36.65	-88.87
506835	40.3	-97.27
499893	39.35	-89.08
499896	39.18	-88.72
493117	31.46	-89.37
506501	37.73	-89.34
506208	36.91	-92.81
544345	36.44	-90.4
504762	35.13	-92.12
494705	33.42	-111.85
504426	38.11	-88.23
503087	39.52	-90.84
506859	35.13	-80.9
504770	35.51	-91.58
504201	37.47	-89.31
504203	37.51	-89.17
504204	37.54	-89.09
499885	39.57	-89.63
500978	34.67	-79.29
503469	34.8	-78.98
505501	35.57	-76.66
505502	35.6	-76.54
493122	31.61	-89.26
504239	36.68	-90.87
506202	37	-94.75
504231	36.75	-90.58
504499	36.8	-90.2
499888	39.76	-89.39
506752	32.89	-93.88
504235	36.8	-90.21
505086	36.19	-89.88
499891	39.31	-89.14
507112	32.8	-89.01
508277	33.23	-88.79
506753	32.9	-93.82
504468	37.62	-88.89
508404	44.55	-95.99
500801	31.42	-92.42
501831	39.18	-85.29
499894	39.4	-89.03
502219	38.24	-76.68
515211	34.46	-88.39
515067	30.88	-85.53
509698	31	-85.64
507164	31.67	-89.66
516466	43.1	-96.01
505633	35.53	-77.74
515210	34.38	-88.54
520838	42.85	-85.7
518934	33.55	-94.8
516124	32.43	-88.94
515071	30.88	-85.36
504262	41.16	-92.28
505228	35.01	-86.55
511203	34.95	-84.87
516926	31.79	-89.4
506826	41.13	-77.43
500766	31.13	-95.45
508288	32.12	-90.64
518593	34.35	-83.5
510483	38.48	-82.22
518334	42.74	-90.52
515635	36.43	-95.28
515046	31.54	-83.27
539315	38.46	-84.69
505288	34.78	-87.23
503591	41.13	-92.31
524267	42.3	-93.74
514656	35.36	-89.75
515690	35.37	-94.04
510850	33.19	-80.96
511191	33.3	-84.39
524271	42.27	-93.09
508280	32.36	-90.6
509155	33.19	-96.52
518331	30.09	-97.46
509156	33.2	-96.25
509157	33.27	-95.59
510875	40.84	-115.78
521200	43.09	-95.33
511201	33.12	-85.06
511202	33.19	-85.02
524562	42.35	-92.69
515614	36.43	-89.14
515209	34.23	-88.82
508156	32.93	-89.32
520839	42.94	-84.98
508157	32.93	-89.32
508387	32.23	-90.22
504765	35.42	-91.67
510878	35.79	-91.64
523967	37.26	-77.24
523994	37.05	-77.1
523996	37.78	-76.94
513179	31.58	-87.76
504771	35.54	-91.55
519446	39.1	-75.67
509167	43.3	-108.34
504768	35.46	-91.64
504760	34.91	-92.46
512936	36.2	-77.95
523224	38.36	-88.44
523226	38.37	-88.41
514003	42.55	-91.61
521135	27.36	-98.13
513994	42.54	-91.65
506833	40.73	-97.37
520102	36.52	-89.46
520186	32.76	-96.89
517671	37.5	-87.91
512579	36.2	-75.87
522872	34.19	-88
520103	36.56	-89.5
512776	36.05	-76.74
512777	36.06	-76.71
512783	36.14	-76.58
512774	36.2	-76.28
512787	36.25	-76.36
512795	36.08	-76.5
519609	47.71	-103.28
522504	35.61	-96.07
517690	35.88	-84.51
513036	35.02	-78.68
512796	36.22	-76.31
521134	27.75	-98.05
505507	35.48	-77.78
505634	35.47	-77.26
513037	35.85	-77.43
517656	37.54	-87.97
505083	36.23	-89.8
506611	34.99	-84.83
505204	36.91	-94.82
513041	35.15	-78.39
512300	36.91	-87.45
517643	28.65	-80.84
527294	39.46	-77.98
504758	34.78	-92.65
506432	36.75	-93.98
506433	37	-92.71
520975	38.64	-83.22
520976	39.19	-83.82
523119	27.24	-80.76
507244	37.93	-85.59
523060	28.98	-80.93
504764	35.25	-91.92
512792	36.05	-76.55
512797	36.28	-76.17
523155	33.01	-85.15
517776	37.5	-87.91
512199	35.88	-85.29
510612	37.15	-104.41
530172	37.19	-104.18
522875	33.89	-87.71
510467	40.49	-98.12
510468	40.64	-97.82
510470	40.66	-97.73
508388	32.23	-90.21
532538	46.36	-88.18
534638	46.34	-88.12
524640	36.44	-89.36
520697	42.43	-101.55
510471	40.64	-97.59
510472	40.69	-97.45
510475	40.74	-97.38
527840	40.12	-83.61
522933	33.06	-87.63
510886	35.4	-91.13
523578	39.34	-81.14
510480	40.7	-97.43
517822	40.92	-97.9
535327	36.34	-76.98
522940	33.75	-86.83
523588	39.32	-81.12
518011	42.9	-94.63
